Unnamed: 0,fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
0.6606744808769766,-0.2697555408012271,-0.4105604009601032,-0.128054856274264,0.299619416124419,0.11983637508873268,-0.47437529597044253,-1.0628106728527744,-0.50274550065041,0.8731582845377911,-1.2356783881833278,h
-0.7475502155091799,-0.6910403348101517,-0.4500685678760485,-1.0148771503010576,0.56218949168535,0.2836255795243385,-0.3183550756434605,-0.48482818854547527,0.22418487462388664,-0.9015540712426285,0.5781356379229364,g
-0.3710886987696319,-0.780373804650058,-0.8097247987371127,-1.4666465604053782,1.835654358155866,1.6301357242767218,0.054516883940430395,-0.06111410863246024,-0.2763122848828548,-0.3585691391828904,-1.514219127840785,g
1.7153859677849217,-0.8475656984006968,-0.701927681059169,-0.7402182770854103,1.1808702322257938,1.6717617099343896,0.42226423354421855,0.055580845936551916,-0.10657980163717368,-0.38037511676982405,0.41459182621724017,h
-1.4797104947994475,-0.17380084271714216,0.03777662012661158,0.5659983826682039,-0.6215639323018476,-0.7325914181617679,-0.9863329539101522,0.289180564026215,0.6338331426032864,-0.8859044896469462,1.1436528391481802,g
-0.5149709427097591,-0.6693000452811376,-0.5647338271536185,-0.7799993773662593,0.4631786923592492,0.6365415448828259,0.18315743130186724,0.08831888571751113,-0.44012933900947854,-0.7287957157818469,-0.1199123212336101,g
-1.6075653495411808,-0.7105759087669509,-0.11569909009487828,-0.4856615556074261,0.11308525827800774,0.480896555032416,0.13135900867173916,0.23617733251452908,-0.7443610109589226,2.0744715030471825,-1.38928105489032,g
-0.019214654095801798,1.1909912722683906,1.2852273672358743,2.8764762229160126,-1.625894471322409,-1.5587767421933043,1.2820535270879174,1.658599669710497,0.8675310046834501,-0.9643784258540347,0.4356490153005094,g
0.8952571773261966,-0.6901976330336199,-0.26920750575255675,-0.757781209656211,0.30946579395795404,0.2655273248905699,0.3137353312167575,0.17503469017804907,0.8183590001312856,1.5130403689352507,-0.6822179532036521,h
1.2190832909028373,-0.36187913248948234,-0.5901295983541415,-0.3333084055956646,0.2957902691891555,0.4021691473755228,0.6159809092225292,0.37761013506369107,-0.43239894868343765,1.9611202618591654,0.288840155722124,h
0.4519541624524376,-0.4067288068707275,-0.26414906495537166,-0.03981699022578541,-0.4651159289467927,-0.5778513410430466,-0.336921230192336,-0.722637811487182,-0.6372398878694984,-0.8139585551630016,-0.40938176343574606,g
-0.11738241293596453,1.3330467145980394,1.5800941290071309,2.9733897544512717,-1.7374867534358047,-1.6456483644353936,1.5461702502186603,1.437913986718905,1.0742637288312875,-0.9282330642003597,1.2045388396113699,g
1.0132770432416427,2.5116489471536005,1.435159988536922,0.9221238708206967,-1.3151865485753071,-1.2746341444431373,-4.018549815403274,2.070450720114959,0.6836005312550965,0.23408453838187113,-0.09701650875173796,h
0.25452586823585793,0.5900740903258677,0.3069805163018041,1.2128644654264744,-0.5717850221434211,-0.424921089387702,0.021956861993680507,0.674227050235318,-0.41381720299289204,-0.9111890033633484,1.907752072653365,g
1.2198118085936733,4.103040501186607,3.156894069442599,1.2632256455692512,-0.8124742580742745,-0.7380208945518986,-2.982689462681638,-4.1044051622675575,3.878460418860296,0.9530343619600619,0.3560770343874743,h
-1.5862562070842252,-0.7574249344219284,-0.5438405043350729,-1.010856719953525,0.5009231407211329,0.3551136853277246,0.066308216264457,-0.033468347799222094,0.5062096799534928,0.31242822103345086,-0.4467028744888966,g
0.714949048844265,-0.5615616853806752,-0.6402179738771301,-0.7152492886112605,1.6491202003094543,2.019248198902747,-0.2007339598938199,-0.4811692772953992,0.6747513949998831,1.606550928829745,-0.6261867749312418,h
-1.5959090664878033,-0.6698075547543991,-0.31978646281837597,-0.36652985636211777,0.46864890226676864,0.2067079973308219,0.20643606503481876,0.19706659093145454,0.6671986596068009,0.7986570817737194,-0.5736401493007247,g
1.1256508970531092,-0.5134757529164466,-0.6924703590946043,-0.31870789538620437,0.7908442658196612,0.8247633930740196,-0.052035817438869786,0.015050462475098435,-0.22175301452583432,1.6377198384656007,0.16324103476663002,h
-0.9981603011567939,-0.9495278923426906,-0.610804884931429,-1.426653858527291,2.0561038174288977,2.118788599388474,-0.1658481014465422,-0.09109521957225819,0.4786491579215208,2.0487425948472797,-0.19001820176693995,g
-0.13869155539292008,-0.5590501036153255,-0.8562809871517222,-0.6403423231888109,1.0572434883158557,0.8428616477077883,-0.11459186728167876,-0.4918714946603055,0.17391333008124787,-0.6714458414887345,-0.31781189504682167,g
-0.20170833565024163,-0.19308384219189967,-0.6713808036589264,-0.47994831248198516,0.002587018146115922,-0.059336345785576255,-0.9455421394673442,-0.7469168249375795,-0.2848733320575946,-0.7627229360049466,0.16067177936246893,g
-1.3301822387553406,-0.3691258956658204,0.1378934112062431,0.5359509558603293,-0.8152093630280342,-0.7072538616744919,0.7100345618698718,0.4170169621766485,-0.3551766706624959,-0.8177588941943155,-1.320465154674496,g
-1.175372229452672,-0.39478463043024853,-0.47733945075139,-0.6265882193683048,-0.41369595581611024,-0.4565930349967968,0.6446611588804539,-0.5186642938677221,0.3458400918232027,-0.7724268258903476,-1.066589266896984,g
-0.019578912941219842,-0.5416885586114277,-0.6108702958038065,-0.978270073978788,1.0993641046037552,1.5713163967169739,0.48022266032643446,0.29767880698325133,0.4808770468105164,0.35564175356693833,0.7432772053330956,g
-1.6245033858531197,-0.7110786972218563,-0.2827148508984885,-0.459211355952606,0.050724865332286484,0.07730547669937665,-0.03703695896052051,-0.44802142376778087,-0.6773658952947927,-0.4372576106578756,-1.4573502652543098,g
0.054365632678643,-0.6999323728835279,-0.24622648592396612,-0.2778687871191621,0.04580167641551896,0.11802654962535601,-0.30632220764799195,0.12895515407044592,-0.5628648902605705,2.2983620410189975,-0.8834093855034448,g
1.2804609063557777,-0.7749824016875966,-0.6397110396162053,-0.8432682549405881,1.4636800844445472,1.057325965117946,-0.019882859106228258,0.11913138913856965,0.27071606260504355,0.4493974966247431,0.9052339665651801,h
-1.0600843048778612,-0.6553635990944603,-0.5215244950423189,-0.3254791464978384,0.50858143459166,0.2085178227941988,-0.26931995621947874,-0.6746111698751172,-0.3396006543782247,1.0835331006321112,-0.0757800070517201,g
0.907277719224992,-0.968629132610745,-0.6460940505790326,-1.4886531265181875,2.0517276495028822,1.7450596412011523,-0.12748784526390813,0.033019520725739916,-0.4348765147755103,-0.33911921855589433,-1.5291448959543328,h
-1.4604047759922911,0.08168650765020928,-0.27850130053617805,-0.16085310384624005,-0.871552525075484,-0.8375612950376259,-0.2656107790552383,-0.870949210319981,-0.22235320011015428,-0.9637501439980513,-0.4185748804287597,g
-0.4789093170133728,0.9646278841387128,0.6196281335476486,2.009332877432404,-1.0794205015612213,-1.056550176106226,-0.8794103482508117,0.9211663038203012,-1.0760715797008713,-0.9278921063638809,2.0021855902948436,g
-1.6379809631335873,-0.813220289861375,-0.5317231402271608,-0.9355265513365993,0.9319756814336613,1.036512972289112,0.0927403262112687,-0.40966560224434156,0.44024208200971865,0.2920780184786736,-0.3837694986255162,g
1.3307286270234677,-0.5203235900417094,-0.1169909548243317,-0.0228888624467008,-0.5116127131607077,-0.4918846315326457,0.068791135404454,0.19697443185923935,0.6921759828838598,0.4497192995265883,-0.4231647481559846,h
-1.476067906345267,0.7294574362660654,0.12941180142130781,0.7966441236582315,-0.2162213781546602,-0.09643776778480205,-0.5668919034358821,-1.6038550166836893,-0.47399901190382177,-0.9698184272899878,1.4489392599321815,g
-0.7730483346884429,0.3208438555244314,-0.4071644865025102,-0.4052529486567737,-0.23591413382173,-0.31180699792664823,0.8875345663487872,1.0049349788012765,-0.4621345432729851,-0.738526422575735,1.051949155373622,g
-1.5567512406053636,-0.40368847104951455,-0.12011977488638373,0.0934920160345061,-0.48371464263235875,-0.5181271007516101,0.06987551233498332,-0.8030809165431146,-0.4396347860879989,-0.880127361361441,0.00804195050903166,g
0.881961729468438,0.912399258067164,3.41450933939493,2.3684207879462367,-1.6111249045721068,-1.541583400291224,-0.6442475026015848,-1.1876352340899619,-2.830073137256184,0.12886648243929721,0.9025442773139488,h
0.15654023881840423,-0.097476138956975,-0.38942723827617376,-0.3303459832343251,-0.028593178326744857,-0.20593220831910206,0.2819573443460747,0.3340051680866324,-0.3265982338795173,-1.015583397116676,0.011173230532852579,g
-0.4690743281870856,0.8567101255407255,0.24512908556294763,1.118701754655316,-1.1209940968583685,-1.046596136057653,0.972919959794453,1.3939090101518061,-0.2102774661536369,-0.8681287103069302,0.9008715849935315,g
-0.4814591289312991,0.07193052321769951,0.4523670819726231,1.6910840751856142,-1.2774421002134233,-1.277348882638203,0.7782641664006059,0.4583532473121541,-0.38742344173683807,-1.0194450319388173,-0.8341519420517962,g
